id,country_id,year,number_yaws,polio_cases,cases_guinea_worm,number_rabies,number_malaria,number_hiv,number_tuberculosis,number_smallpox,number_cholera_cases
905,20,2000,0,0,0,0.00437002,0,73.4553,23.9317,0,0
906,20,2001,0,0,0,0.00448577,0,70.619,23.6829,0,0
907,20,2002,0,0,0,0.00464539,0,69.6854,23.4813,0,0
908,20,2003,0,0,0,0.00483846,0,82.0718,23.3331,0,0
909,20,2004,0,0,0,0.00506085,0,85.5899,23.2606,0,0
910,20,2005,0,0,0,0.00532048,0,74.7234,23.2951,0,0
911,20,2006,0,0,0,0.00572642,0,66.8308,23.4377,0,0
912,20,2007,0,0,0,0.00631114,0,62.2788,23.6314,0,0
913,20,2008,0,0,0,0.0069632,0,59.633,23.8407,0,0
914,20,2010,0,0,0,0.00796433,0,62.6237,24.1655,0,0
915,20,2009,0,0,0,0.00755983,0,60.4131,24.032,0,0
916,20,2011,0,0,0,0.00829315,0,64.0152,24.0249,0,0
917,20,2012,0,0,0,0.00865855,0,64.5506,23.5148,0,0
918,20,2013,0,0,0,0.00899944,0,65.6427,22.7852,0,0
919,20,2014,0,0,0,0.00925404,0,72.2698,21.998,0,0
920,20,2015,0,0,0,0.00936507,0,71.4144,21.3297,0,0
921,20,2016,0,0,0,0.00881732,0,70.197,20.4716,0,0
922,20,2017,0,0,0,0.00815772,0,73.2166,19.8743,0,0
923,20,2018,0,0,0,0.00800414,0,77.3987,19.9108,0,0
924,20,2019,0,0,0,0.00782929,0,77.6944,20.2343,0,0
925,20,2020,0,0,0,0,0,0,0,0,0
926,20,2021,0,0,0,0,0,0,0,0,0
927,20,2022,0,0,0,0,0,0,0,0,0
928,21,1991,0,0,0,17.3416,0,231.028,5559.86,0,0
929,21,1992,0,7,0,18.1696,0,209.847,5614.82,0,0
930,21,1993,0,7,0,18.8378,0,212.996,5657.9,0,0
931,21,1994,0,14,0,19.2218,0,215.197,5685.8,0,3
932,21,1995,0,0,0,19.4017,0,230.594,5696.9,0,3
933,21,1996,0,0,0,19.4298,0,261.873,5703.51,0,0
934,21,1997,0,0,0,19.2121,0,304.661,5707.9,0,0
935,21,1998,0,0,0,18.8985,0,368.114,5707.59,0,0
936,21,1999,0,0,0,18.5326,0,438.318,5697.02,0,0
937,21,2000,0,0,0,18.3265,0,518.418,5672.12,0,0
938,21,2001,0,0,0,18.3603,0,587.906,5622.71,0,0
939,21,2002,0,0,0,18.5995,0,649.311,5543.75,0,0
940,21,2003,0,0,0,19.0294,0,692.752,5455.64,0,0
941,21,2004,0,0,0,19.692,0,721.744,5371.15,0,0
942,21,2005,0,0,0,20.2612,0,714.45,5295.1,0,0
943,21,2006,0,0,0,20.7826,0,674.985,5228.13,0,0
944,21,2007,0,0,0,21.0959,0,659.551,5152.52,0,0
945,21,2008,0,0,0,21.3752,0,665.606,5060.01,0,0
946,21,2009,0,0,0,21.463,0,715.269,4933.29,0,0
947,21,2010,0,0,0,21.3669,0,810.563,4759.35,0,0
948,21,2011,0,0,0,20.8221,0,920.366,4477.58,0,0
949,21,2012,0,0,0,19.8549,0,1068.44,4088.55,0,0
950,21,2013,0,0,0,18.8107,0,1255.25,3679.97,0,0
951,21,2014,0,0,0,17.9513,0,1439.04,3326.38,0,0
952,21,2015,0,0,0,17.4733,0,1645.99,3108.59,0,0
953,21,2016,0,0,0,17.453,0,1880.58,3011.77,0,0
954,21,2017,0,0,0,17.4092,0,1921.08,2925.95,0,0
955,21,2018,0,0,0,17.4448,0,2025.04,2812.52,0,0
956,21,2019,0,0,0,17.3571,0,1987.61,2676.37,0,0
957,21,2020,0,0,0,0,0,0,0,0,0
958,21,1980,0,0,0,0,0,0,0,0,0
959,21,1981,0,0,0,0,0,0,0,0,0
960,21,1982,0,0,0,0,0,0,0,0,0
961,21,1983,0,0,0,0,0,0,0,0,0
962,21,1984,0,0,0,0,0,0,0,0,0
963,21,1985,0,0,0,0,0,0,0,0,0
964,21,1986,0,0,0,0,0,0,0,0,0
965,21,1987,0,0,0,0,0,0,0,0,0
966,21,1988,0,0,0,0,0,0,0,0,0
967,21,1989,0,0,0,0,0,0,0,0,0
968,21,1990,0,0,0,16.3243,0,261.284,5490.49,0,0
969,21,2021,0,0,0,0,0,0,0,0,0
970,21,2022,0,0,0,0,0,0,0,0,0
971,22,1980,0,7,0,0,0,0,0,0,1
972,22,1981,0,0,0,0,0,0,0,0,0
973,22,1982,0,0,0,0,0,0,0,0,0
974,22,1983,0,7,0,0,0,0,0,0,1
975,22,1984,0,0,0,0,0,0,0,0,1
976,22,1985,0,0,0,0,0,0,0,0,1
977,22,1986,0,0,0,0,0,0,0,0,0
978,22,1987,0,0,0,0,0,0,0,0,0
979,22,1988,0,0,0,0,0,0,0,0,0
980,22,1989,0,14,0,0,0,0,0,0,0
981,22,1990,0,0,0,0.0136852,0,822.14,1266.58,0,0
982,22,1991,0,0,0,0.0124646,0,908.953,1222.13,0,0
983,22,1992,0,0,0,0.0113132,0,1019.69,1181.09,0,1
984,22,1993,0,0,0,0.0102603,0,1080.57,1146.32,0,1
985,22,1994,0,0,0,0.00945472,0,1125.16,1121.17,0,1
986,22,1995,0,0,0,0.00898406,0,1113.88,1108.8,0,0
987,22,1996,0,0,0,0.00871987,0,1079.46,1100.36,0,0
988,22,1997,0,0,0,0.00849884,0,1013.34,1086.72,0,0
989,22,1998,0,0,0,0.0083502,0,914.661,1069.83,0,0
990,22,1999,0,0,0,0.00834157,0,866.575,1052.61,0,0
991,22,2000,0,0,0,0.00856062,0,942.003,1038.41,0,0
992,22,2001,0,0,0,0.00903759,0,1012,1023.67,0,0
993,22,2002,0,0,0,0.00978225,0,1065.03,1005.29,0,0
994,22,2003,0,0,0,0.0107336,0,1089.04,985.967,0,0
995,22,2004,0,0,0,0.011862,0,1129.02,968.785,0,1
996,22,2005,0,0,0,0.0129633,0,1197.01,956.582,0,2
997,22,2006,0,0,0,0.0142953,0,1184.97,946.256,0,0
998,22,2007,0,0,0,0.0160262,0,1227.92,934.362,0,0
999,22,2008,0,0,0,0.0177189,0,1125.96,922.404,0,0
1000,22,2009,0,0,0,0.0194853,0,1055.01,912.198,0,0
